Date,Actual_Sales,Forecasted_Sales,Lower_Bound,Upper_Bound,Is_Forecast,Sales_Type,Year,Month,Month_Name,Day_of_Week,Week_of_Year,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Store,StoreType,Assortment,CompetitionDistance,DayOfWeek,IsWeekend,Year_detail,Month_detail,Total_Stores_Open,Avg_Customers_Per_Store,Sales_Per_Customer,Promo_Penetration,Holiday_Penetration
2013-04-10,7698779.0,8152751.380941887,6555720.355669086,9780327.64982832,False,Historical,2013,4,April,Wednesday,15,7698779,830819,1.0,1.0,0.0,0.0,1109,a,a,5403.146979260595,2,0.0,2013,4,1109,749.160504959423,9.266493664685088,1.0,0.0
2013-04-11,7580421.0,7853129.67550998,6312037.483749284,9412973.910824804,False,Historical,2013,4,April,Thursday,15,7580421,841356,1.0,1.0,0.0,0.0,1108,a,a,5406.732851985559,3,0.0,2013,4,1108,759.3465703971119,9.009766377134055,1.0,0.0
2013-04-12,8056347.0,8274982.700046513,6727527.002978023,9785425.408759754,False,Historical,2013,4,April,Friday,15,8056347,890127,1.0,1.0,0.0,0.0,1109,a,a,5403.201082055906,4,0.0,2013,4,1109,802.639314697926,9.050783764563933,1.0,0.0
2013-04-13,6024315.0,6217966.797499959,4607857.40630568,7870940.773504289,False,Historical,2013,4,April,Saturday,15,6024315,711341,1.0,0.0,0.0,0.0,1109,a,a,5403.201082055906,5,1.0,2013,4,1109,641.4256086564473,8.468955114354438,0.0,0.0
2013-04-14,182641.0,194980.53641610997,-1428529.1495218494,1889821.675526116,False,Historical,2013,4,April,Sunday,15,182641,35242,1.0,0.0,0.0,0.0,31,b,c,14225.483870967742,6,1.0,2013,4,31,1136.8387096774193,5.182481130469326,0.0,0.0
2013-04-15,5711125.0,6908795.393663664,5231976.203317947,8562063.466984112,False,Historical,2013,4,April,Monday,16,5711125,742981,1.0,0.0,0.0,0.0,1109,a,a,5403.201082055906,0,0.0,2013,4,1109,669.955816050496,7.6867712633297485,0.0,0.0
2013-04-16,5668517.0,6017688.047220133,4454660.591645079,7569165.3220186755,False,Historical,2013,4,April,Tuesday,16,5668517,729645,1.0,0.0,0.0,0.0,1109,a,a,5403.201082055906,1,0.0,2013,4,1109,657.9305680793508,7.768869792844465,0.0,0.0
2013-04-17,5556697.0,5587096.915851084,3993877.7693027006,7261164.601226797,False,Historical,2013,4,April,Wednesday,16,5556697,713577,1.0,0.0,0.0,0.0,1109,a,a,5403.201082055906,2,0.0,2013,4,1109,643.4418394950405,7.787102162765897,0.0,0.0
2013-04-18,5726233.0,5289595.296761729,3733105.2149313055,6916735.173741972,False,Historical,2013,4,April,Thursday,16,5726233,730564,1.0,0.0,0.0,0.0,1109,a,a,5403.201082055906,3,0.0,2013,4,1109,658.7592425608657,7.838099057714314,0.0,0.0
2013-04-19,6349901.0,5718220.330791144,4168504.591370733,7277868.962796628,False,Historical,2013,4,April,Friday,16,6349901,773215,1.0,0.0,0.0,0.0,1109,a,a,5403.201082055906,4,0.0,2013,4,1109,697.2182146077547,8.212335508235096,0.0,0.0
2013-04-20,6006147.0,6137541.933904345,4526432.770742392,7738872.715270337,False,Historical,2013,4,April,Saturday,16,6006147,700925,1.0,0.0,0.0,0.0,1109,a,a,5403.201082055906,5,1.0,2013,4,1109,632.0333633904419,8.568886828119984,0.0,0.0
2013-04-21,188406.0,100629.93832282838,-1456034.3422405429,1537498.4316994604,False,Historical,2013,4,April,Sunday,16,188406,34839,1.0,0.0,0.0,0.0,30,b,c,13726.666666666666,6,1.0,2013,4,30,1161.3,5.407904934125549,0.0,0.0
2013-04-22,9542000.0,9333545.932237092,7625082.1543569425,10875440.58247695,False,Historical,2013,4,April,Monday,17,9542000,988277,1.0,1.0,0.0,0.0,1109,a,a,5403.201082055906,0,0.0,2013,4,1109,891.1424706943192,9.655187766182962,1.0,0.0
2013-04-23,8047511.0,8453704.432243817,6769214.013136469,10144776.222904105,False,Historical,2013,4,April,Tuesday,17,8047511,873417,1.0,1.0,0.0,0.0,1109,a,a,5403.201082055906,1,0.0,2013,4,1109,787.5716862037872,9.21382455344927,1.0,0.0
2013-04-24,7177730.0,8037589.463333346,6389452.37621774,9585007.389836757,False,Historical,2013,4,April,Wednesday,17,7177730,810410,1.0,1.0,0.0,0.0,1109,a,a,5412.984670874662,2,0.0,2013,4,1109,730.7574391343553,8.856911933465776,1.0,0.0
2013-04-25,7121467.0,7756207.602061358,6269481.935983294,9291013.0700376,False,Historical,2013,4,April,Thursday,17,7121467,818307,1.0,1.0,0.0,0.0,1110,a,a,5409.396396396396,3,0.0,2013,4,1110,737.2135135135135,8.702683711614345,1.0,0.0
2013-04-26,7652433.0,8204648.3188274065,6570745.476835074,10028139.998276806,False,Historical,2013,4,April,Friday,17,7652433,843014,1.0,1.0,0.0,0.0,1110,a,a,5409.396396396396,4,0.0,2013,4,1110,759.472072072072,9.077468464343415,1.0,0.0
2013-04-27,6308284.0,6156697.57822159,4559906.905847913,7708838.869676513,False,Historical,2013,4,April,Saturday,17,6308284,713490,1.0,0.0,0.0,0.0,1109,a,a,5401.9927862939585,5,1.0,2013,4,1109,643.3633904418394,8.841446971926727,0.0,0.0
2013-04-28,205232.0,113025.27019567988,-1475375.2139333957,1778887.6156106498,False,Historical,2013,4,April,Sunday,17,205232,37232,1.0,0.0,0.0,0.0,31,b,c,13330.0,6,1.0,2013,4,31,1201.032258064516,5.512247529007306,0.0,0.0
2013-04-29,10040182.0,9399573.358393008,7834980.928954211,11027092.663707802,False,Historical,2013,4,April,Monday,18,10040182,1011283,1.0,1.0,0.0,0.0,1110,a,a,5399.801801801802,0,0.0,2013,4,1110,911.0657657657657,9.928162542038184,1.0,0.0
2013-04-30,10565093.0,8532452.924225358,6978239.284306879,10269969.680416005,False,Historical,2013,4,April,Tuesday,18,10565093,1084203,1.0,1.0,0.0,0.0,1110,a,a,5402.7027027027025,1,0.0,2013,4,1110,976.7594594594594,9.744570896778555,1.0,0.0
2013-05-01,200972.0,6665701.383227421,5097811.419999762,8225851.330183725,False,Historical,2013,5,May,Wednesday,18,200972,34845,1.0,1.0,1.0,0.0,18,b,b,1494.4444444444443,2,0.0,2013,5,18,1935.8333333333333,5.767599368632515,1.0,1.0
2013-05-02,9884371.0,7868752.613475256,6292524.872300861,9445808.821118828,False,Historical,2013,5,May,Thursday,18,9884371,1046612,1.0,1.0,0.0,0.025202520252025202,1111,a,a,5398.163816381638,3,0.0,2013,5,1111,942.0450045004501,9.444159822360149,1.0,0.0
2013-05-03,8967338.0,8330789.8507032385,6808498.6790057,9853400.549111588,False,Historical,2013,5,May,Friday,18,8967338,975031,1.0,1.0,0.0,0.025202520252025202,1111,a,a,5398.163816381638,4,0.0,2013,5,1111,877.6156615661566,9.196977326874736,1.0,0.0
2013-05-04,6487719.0,6276591.607589647,4829298.168752477,7813632.035735962,False,Historical,2013,5,May,Saturday,18,6487719,752844,1.0,0.0,0.0,0.0,1111,a,a,5398.163816381638,5,1.0,2013,5,1111,677.6273627362737,8.617614007682867,0.0,0.0
2013-05-05,200337.0,216287.8338209008,-1374523.793630995,1774067.9680413213,False,Historical,2013,5,May,Sunday,18,200337,38101,1.0,0.0,0.0,0.0,32,b,c,13825.625,6,1.0,2013,5,32,1190.65625,5.258050969790819,0.0,0.0
2013-05-06,6884920.0,7051978.75741111,5300493.191114941,8510628.352249488,False,Historical,2013,5,May,Monday,19,6884920,839634,1.0,0.0,0.0,0.025225225225225224,1110,a,a,5402.279279279279,0,0.0,2013,5,1110,756.4270270270271,8.199906149584224,0.0,0.0
2013-05-07,6697752.0,6182013.357192343,4667416.006398862,7823963.956181353,False,Historical,2013,5,May,Tuesday,19,6697752,802206,1.0,0.0,0.0,0.025202520252025202,1111,a,a,5409.67596759676,1,0.0,2013,5,1111,722.057605760576,8.34916717152452,0.0,0.0
2013-05-08,7693180.0,5775586.912683861,4187629.182130895,7421885.037389475,False,Historical,2013,5,May,Wednesday,19,7693180,918105,1.0,0.0,0.0,0.025202520252025202,1111,a,a,5409.67596759676,2,0.0,2013,5,1111,826.3771377137714,8.379411940900006,0.0,0.0
2013-05-09,233215.0,4032532.9417102505,2429135.7846141243,5675411.889696443,False,Historical,2013,5,May,Thursday,19,233215,41089,1.0,0.0,1.0,0.03333333333333333,30,b,c,12773.333333333334,3,0.0,2013,5,30,1369.6333333333334,5.675849984180681,0.0,1.0
2013-05-10,8481406.0,6067367.912172439,4507191.689031398,7610965.081797671,False,Historical,2013,5,May,Friday,19,8481406,970014,1.0,0.0,0.0,0.37983798379837985,1111,a,a,5397.974797479748,4,0.0,2013,5,1111,873.0999099909991,8.743591329609675,0.0,0.0
2013-05-11,6658662.0,6391715.953732865,4794748.001028771,7998888.319127781,False,Historical,2013,5,May,Saturday,19,6658662,770286,1.0,0.0,0.0,0.0,1112,a,a,5405.368705035971,5,1.0,2013,5,1112,692.7032374100719,8.644402209049625,0.0,0.0
2013-05-12,215592.0,296483.4760693216,-1296870.4419482336,1856959.1052799884,False,Historical,2013,5,May,Sunday,19,215592,38757,1.0,0.0,0.0,0.0,31,b,c,13330.0,6,1.0,2013,5,31,1250.225806451613,5.562659648579611,0.0,0.0
2013-05-13,9826496.0,9663992.281405255,8044515.410029463,11479442.308524337,False,Historical,2013,5,May,Monday,20,9826496,1005960,1.0,1.0,0.0,0.050359712230215826,1112,a,a,5405.368705035971,0,0.0,2013,5,1112,904.6402877697842,9.768277068670722,1.0,0.0
2013-05-14,8662237.0,8777358.462861197,7232740.193898707,10319966.195588935,False,Historical,2013,5,May,Tuesday,20,8662237,925698,1.0,1.0,0.0,0.050359712230215826,1112,a,a,5405.368705035971,1,0.0,2013,5,1112,832.4622302158274,9.357519406977222,1.0,0.0
2013-05-15,7767784.0,8354846.725114811,6697765.654857789,9967358.299937924,False,Historical,2013,5,May,Wednesday,20,7767784,852041,1.0,1.0,0.0,0.050359712230215826,1112,a,a,5405.368705035971,2,0.0,2013,5,1112,766.2239208633093,9.116678657482446,1.0,0.0
2013-05-16,7884887.0,8063613.170369665,6466039.203396626,9618314.58539096,False,Historical,2013,5,May,Thursday,20,7884887,869585,1.0,1.0,0.0,0.050359712230215826,1112,a,a,5405.368705035971,3,0.0,2013,5,1112,782.0008992805756,9.067413766336816,1.0,0.0
2013-05-17,8225841.0,8506028.120710365,6853746.352473976,10023847.854304291,False,Historical,2013,5,May,Friday,20,8225841,906276,1.0,1.0,0.0,0.050359712230215826,1112,a,a,5405.368705035971,4,0.0,2013,5,1112,814.9964028776978,9.076529666459225,1.0,0.0
2013-05-18,6410461.0,6402098.3972470695,4820197.627110138,8089755.005091325,False,Historical,2013,5,May,Saturday,20,6410461,739439,1.0,0.0,0.0,0.0,1112,a,a,5405.368705035971,5,1.0,2013,5,1112,664.9631294964029,8.66935744530651,0.0,0.0
2013-05-19,226808.0,266682.42721120943,-1424865.535435007,1881364.080809303,False,Historical,2013,5,May,Sunday,20,226808,40462,1.0,0.0,0.0,0.0,31,b,c,13330.0,6,1.0,2013,5,31,1305.225806451613,5.6054569719737035,0.0,0.0
2013-05-20,253936.0,5640395.690549016,4097863.448306722,7241168.247675513,False,Historical,2013,5,May,Monday,21,253936,44288,1.0,0.0,1.0,0.0,33,b,c,13034.242424242424,0,0.0,2013,5,33,1342.060606060606,5.733742774566474,0.0,1.0
2013-05-21,7204456.0,6419829.241853464,4922663.819935432,8045508.991532485,False,Historical,2013,5,May,Tuesday,21,7204456,865862,1.0,0.0,0.0,0.6534653465346535,1111,a,a,5407.272727272727,1,0.0,2013,5,1111,779.3537353735373,8.320559165317336,0.0,0.0
2013-05-22,6085235.0,5870404.6082825605,4202867.764386415,7513067.050883229,False,Historical,2013,5,May,Wednesday,21,6085235,728918,1.0,0.0,0.0,0.2949640287769784,1112,a,a,5405.368705035971,2,0.0,2013,5,1112,655.5017985611511,8.348312155825484,0.0,0.0
2013-05-23,6209485.0,5546286.762109295,4024222.425648407,7101041.593108445,False,Historical,2013,5,May,Thursday,21,6209485,756187,1.0,0.0,0.0,0.2275179856115108,1112,a,a,5405.368705035971,3,0.0,2013,5,1112,680.0242805755396,8.211573327761519,0.0,0.0
2013-05-24,6483138.0,5982503.401629077,4284820.475017721,7537902.925172428,False,Historical,2013,5,May,Friday,21,6483138,783354,1.0,0.0,0.0,0.2275179856115108,1112,a,a,5405.368705035971,4,0.0,2013,5,1112,704.455035971223,8.276128034068888,0.0,0.0
2013-05-25,5806559.0,6336630.3070923695,4632164.807671016,7861372.969917984,False,Historical,2013,5,May,Saturday,21,5806559,671302,1.0,0.0,0.0,0.0,1112,a,a,5405.368705035971,5,1.0,2013,5,1112,603.6888489208633,8.64969715567658,0.0,0.0
2013-05-26,201681.0,176671.30078009618,-1393406.0958854882,1763046.2505154335,False,Historical,2013,5,May,Sunday,21,201681,36076,1.0,0.0,0.0,0.0,31,b,c,13330.0,6,1.0,2013,5,31,1163.741935483871,5.590447943230957,0.0,0.0
2013-05-27,9944524.0,9660949.950914716,8032812.197868973,11205895.48599008,False,Historical,2013,5,May,Monday,22,9944524,998972,1.0,1.0,0.0,0.2275179856115108,1112,a,a,5405.368705035971,0,0.0,2013,5,1112,898.3561151079136,9.95475749070044,1.0,0.0
2013-05-28,8390312.0,8759664.01507756,7236305.51785897,10380099.791335631,False,Historical,2013,5,May,Tuesday,22,8390312,888040,1.0,1.0,0.0,0.2275179856115108,1112,a,a,5405.368705035971,1,0.0,2013,5,1112,798.5971223021583,9.448123958380252,1.0,0.0
2013-05-29,8885059.0,8331314.717752129,6707601.709437612,9964541.711726166,False,Historical,2013,5,May,Wednesday,22,8885059,908773,1.0,1.0,0.0,0.2275179856115108,1112,a,a,5405.368705035971,2,0.0,2013,5,1112,817.2419064748201,9.776983911273772,1.0,0.0
2013-05-30,3422824.0,7676409.881583719,5920301.024411272,9203723.651907507,False,Historical,2013,5,May,Thursday,22,3422824,393933,1.0,1.0,0.19813519813519814,0.006993006993006993,429,a,c,7080.909090909091,3,0.0,2013,5,429,918.2587412587412,8.688848103611528,1.0,0.19813519813519814
2013-05-31,10913876.0,8494971.83351688,6903390.524617261,10204308.91618501,False,Historical,2013,5,May,Friday,22,10913876,1081196,1.0,1.0,0.0,0.2275179856115108,1112,a,a,5405.368705035971,4,0.0,2013,5,1112,972.2985611510792,10.094262279919645,1.0,0.0
2013-06-01,6907750.0,6332625.785806679,4714631.505285666,7928158.734017208,False,Historical,2013,6,June,Saturday,22,6907750,764268,1.0,0.0,0.0,0.0,1112,a,a,5405.368705035971,5,1.0,2013,6,1112,687.2913669064748,9.038387057943025,0.0,0.0
2013-06-02,238144.0,168410.7301551072,-1337302.816828695,1834695.8719475635,False,Historical,2013,6,June,Sunday,22,238144,41220,1.0,0.0,0.0,0.0,32,b,c,13825.625,6,1.0,2013,6,32,1288.125,5.777389616690927,0.0,0.0
2013-06-03,10144989.0,9639463.331070438,8066494.003128341,11367135.662758278,False,Historical,2013,6,June,Monday,23,10144989,1031251,1.0,1.0,0.0,0.0,1111,a,a,5383.312331233124,0,0.0,2013,6,1111,928.2187218721872,9.837555551461284,1.0,0.0
2013-06-04,8526834.0,8757641.739101052,7148470.832424684,10278294.305762788,False,Historical,2013,6,June,Tuesday,23,8526834,914107,1.0,1.0,0.0,0.0,1112,a,a,5405.368705035971,1,0.0,2013,6,1112,822.0386690647482,9.328048029388244,1.0,0.0
2013-06-05,7683188.0,8351560.618417206,6811748.722516739,10036019.59640177,False,Historical,2013,6,June,Wednesday,23,7683188,849201,1.0,1.0,0.0,0.0,1110,a,a,5391.81981981982,2,0.0,2013,6,1110,765.045945945946,9.047549402320534,1.0,0.0
2013-06-06,7646668.0,8084217.800215174,6465328.325492982,9829813.92676174,False,Historical,2013,6,June,Thursday,23,7646668,860253,1.0,1.0,0.0,0.0,1109,a,a,5395.933273219116,3,0.0,2013,6,1109,775.7015329125338,8.888859440187945,1.0,0.0
2013-06-07,7967656.0,8564689.473905513,6905812.503488975,10109447.60181806,False,Historical,2013,6,June,Friday,23,7967656,890566,1.0,1.0,0.0,0.0,1109,a,a,5396.510369702434,4,0.0,2013,6,1109,803.0351668169523,8.946732751980202,1.0,0.0
2013-06-08,5993792.0,6489873.443210131,4846045.981249211,8100849.169125056,False,Historical,2013,6,June,Saturday,23,5993792,703254,1.0,0.0,0.0,0.0,1110,a,a,5393.18018018018,5,1.0,2013,6,1110,633.5621621621622,8.522940502293624,0.0,0.0
2013-06-09,226250.0,324766.10888567934,-1352562.9890453452,2032492.178715089,False,Historical,2013,6,June,Sunday,23,226250,39873,1.0,0.0,0.0,0.0,31,b,c,13330.0,6,1.0,2013,6,31,1286.225806451613,5.674265793895619,0.0,0.0
2013-06-10,6667460.0,7304804.1962175295,5686467.568158816,8907458.528913956,False,Historical,2013,6,June,Monday,24,6667460,806250,1.0,0.0,0.0,0.0,1111,a,a,5397.344734473448,0,0.0,2013,6,1111,725.6975697569757,8.269717829457365,0.0,0.0
2013-06-11,6201425.0,6438063.079069521,4798450.043093172,7939022.370582432,False,Historical,2013,6,June,Tuesday,24,6201425,761268,1.0,0.0,0.0,0.0,1111,a,a,5397.344734473448,1,0.0,2013,6,1111,685.2097209720972,8.146178481165634,0.0,0.0
2013-06-12,5961024.0,6046808.658142685,4488750.73065825,7642448.071666196,False,Historical,2013,6,June,Wednesday,24,5961024,733378,1.0,0.0,0.0,0.0,1111,a,a,5397.344734473448,2,0.0,2013,6,1111,660.1062106210621,8.128174011219317,0.0,0.0
2013-06-13,6044207.0,5792443.710598236,4208871.777244711,7215938.331876993,False,Historical,2013,6,June,Thursday,24,6044207,739896,1.0,0.0,0.0,0.0,1111,a,a,5397.344734473448,3,0.0,2013,6,1111,665.97299729973,8.168995372322597,0.0,0.0
2013-06-14,6887448.0,6286177.7940619625,4620818.0216186615,7888686.935292586,False,Historical,2013,6,June,Friday,24,6887448,810875,1.0,0.0,0.0,0.0,1111,a,a,5397.344734473448,4,0.0,2013,6,1111,729.8604860486049,8.493846770464005,0.0,0.0
2013-06-15,6144832.0,6768462.24017741,5154984.457855597,8410834.533513531,False,Historical,2013,6,June,Saturday,24,6144832,704128,1.0,0.0,0.0,0.0,1111,a,a,5397.344734473448,5,1.0,2013,6,1111,633.7785778577858,8.726867842210508,0.0,0.0
2013-06-16,225065.0,586688.7653467128,-923941.6437868644,2183775.199566098,False,Historical,2013,6,June,Sunday,24,225065,40388,1.0,0.0,0.0,0.0,31,b,c,13330.0,6,1.0,2013,6,31,1302.8387096774193,5.572571060711102,0.0,0.0
2013-06-17,10191372.0,10157339.32777123,8579283.296134349,11715141.96244226,False,Historical,2013,6,June,Monday,25,10191372,1024967,1.0,1.0,0.0,0.0,1113,a,a,5401.25786163522,0,0.0,2013,6,1113,920.9047619047619,9.943122071247172,1.0,0.0
2013-06-18,8100286.0,9290114.353305578,7668566.205581121,10848554.24088262,False,Historical,2013,6,June,Tuesday,25,8100286,873421,1.0,1.0,0.0,0.0,1113,a,a,5401.25786163522,1,0.0,2013,6,1113,784.7448337825697,9.274205680880126,1.0,0.0
2013-06-19,7243757.0,8923226.76205918,7342250.841357815,10572035.74210326,False,Historical,2013,6,June,Wednesday,25,7243757,801809,1.0,1.0,0.0,0.08086253369272237,1113,a,a,5401.25786163522,2,0.0,2013,6,1113,720.4034141958671,9.034267512587162,1.0,0.0
2013-06-20,7353311.0,8339383.588276733,6823291.817915631,9884348.97323542,False,Historical,2013,6,June,Thursday,25,7353311,807747,1.0,1.0,0.22192273135669363,0.10601976639712489,1113,a,a,5401.25786163522,3,0.0,2013,6,1113,725.7385444743935,9.103482897491418,1.0,0.22192273135669363
2013-06-21,8406280.0,7658109.450107348,6008811.766565475,9248291.61716469,False,Historical,2013,6,June,Friday,25,8406280,909465,1.0,1.0,1.0,0.10611510791366907,1112,a,a,5406.034172661871,4,0.0,2013,6,1112,817.8642086330935,9.243104462513676,1.0,1.0
2013-06-22,6189413.0,5534370.668198693,3867828.1021994776,7064535.276476802,False,Historical,2013,6,June,Saturday,25,6189413,710334,1.0,0.0,1.0,0.0,1112,a,a,5406.034172661871,5,1.0,2013,6,1112,638.7895683453237,8.713384126340566,0.0,1.0
2013-06-23,224608.0,-682142.025807998,-2230358.496727562,987723.441174348,False,Historical,2013,6,June,Sunday,25,224608,39661,1.0,0.0,1.0,0.0,31,b,c,13330.0,6,1.0,2013,6,31,1279.3870967741937,5.6631955825622144,0.0,1.0
2013-06-24,6511212.0,6410686.127963735,4744141.120718055,7928451.809916462,False,Historical,2013,6,June,Monday,26,6511212,791714,1.0,0.0,1.0,0.20953237410071943,1112,a,a,5406.034172661871,0,0.0,2013,6,1112,711.9730215827338,8.224197121687883,0.0,1.0
2013-06-25,5827831.0,5525174.0852747,4055420.103679263,7088736.119485413,False,Historical,2013,6,June,Tuesday,26,5827831,714211,1.0,0.0,1.0,0.20953237410071943,1112,a,a,5406.034172661871,1,0.0,2013,6,1112,642.2760791366907,8.159816916849502,0.0,1.0
2013-06-26,6028195.0,5115254.676265418,3449824.624721099,6817702.527300938,False,Historical,2013,6,June,Wednesday,26,6028195,730467,1.0,0.0,1.0,0.20953237410071943,1112,a,a,5406.034172661871,2,0.0,2013,6,1112,656.8947841726618,8.252522016737238,0.0,1.0
2013-06-27,6372971.0,4846525.159594552,3140358.092393296,6468790.7835215,False,Historical,2013,6,June,Thursday,26,6372971,750668,1.0,0.0,1.0,0.22931654676258992,1112,a,a,5406.034172661871,3,0.0,2013,6,1112,675.0611510791367,8.489733144346102,0.0,1.0
2013-06-28,7625077.0,5322782.133435459,3689186.4978121766,6887313.252505794,False,Historical,2013,6,June,Friday,26,7625077,841770,1.0,0.0,1.0,0.22931654676258992,1112,a,a,5391.285971223022,4,0.0,2013,6,1112,756.9874100719425,9.05838530715041,0.0,1.0
2013-06-29,6909121.0,5712067.20094589,4122000.378508881,7314526.406835644,False,Historical,2013,6,June,Saturday,26,6909121,744871,1.0,0.0,1.0,0.0,1111,a,a,5396.075607560756,5,1.0,2013,6,1111,670.4509450945095,9.275594029033215,0.0,1.0
2013-06-30,252185.0,-542187.3327825976,-2104639.893710995,1145555.8655181287,False,Historical,2013,6,June,Sunday,26,252185,41765,1.0,0.0,1.0,0.0,31,b,c,13330.0,6,1.0,2013,6,31,1347.258064516129,6.03818987190231,0.0,1.0
2013-07-01,10750990.0,9150016.276351338,7514954.687126554,10775549.469291693,False,Historical,2013,7,July,Monday,27,10750990,1072961,1.0,1.0,1.0,0.22972972972972974,1110,a,a,5384.783783783784,0,0.0,2013,7,1110,966.6315315315316,10.019926166934306,1.0,1.0
2013-07-02,8936605.0,8249861.570570617,6600845.331109443,9792466.119341986,False,Historical,2013,7,July,Tuesday,27,8936605,940849,1.0,1.0,1.0,0.22972972972972974,1110,a,a,5384.783783783784,1,0.0,2013,7,1110,847.6117117117117,9.498447678639186,1.0,1.0
2013-07-03,8416942.0,7827930.751273509,6259386.158548381,9408813.341377228,False,Historical,2013,7,July,Wednesday,27,8416942,873625,1.0,1.0,1.0,0.22972972972972974,1110,a,a,5384.783783783784,2,0.0,2013,7,1110,787.0495495495495,9.634502217770782,1.0,1.0
